Image Name,Blurry
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101306.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101316.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101323.jpeg,Yes
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101377.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101380.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101435.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101440.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101451.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101467.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101517.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101552.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101607.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101619.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101649.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101656.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101711.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101718.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101719.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101733.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101756.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101785.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101846.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101866.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101869.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101874.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101900.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101906.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_101962.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102017.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102031.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102076.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102084.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102098.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102130.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102147.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102165.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102167.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102192.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102215.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102243.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102260.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102275.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102281.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102282.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102283.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102297.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102320.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102321.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102388.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102393.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102421.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102426.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102437.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102464.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102514.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102577.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102580.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102589.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102625.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102675.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102683.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102694.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102714.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102717.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102745.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102748.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102775.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102785.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102789.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102790.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102806.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102822.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102890.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102891.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102898.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102902.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102912.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102920.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102922.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102943.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102949.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102960.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102973.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102974.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_102992.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103002.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103025.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103033.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103051.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103052.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103078.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103101.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103132.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103143.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103288.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103318.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103361.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103363.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103368.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103380.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103406.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103466.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103490.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103522.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103540.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103583.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103655.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103708.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103738.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103753.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103782.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103824.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103840.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103841.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103889.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103892.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103906.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103924.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103962.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103977.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103990.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_103996.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104012.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104041.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104044.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104046.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104057.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104063.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104081.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104097.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104098.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104111.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104153.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104190.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104204.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104234.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104260.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104277.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104280.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104292.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104293.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104324.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104373.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104387.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104425.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104443.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104451.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104467.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104473.png,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104480.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104499.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104539.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104550.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104610.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104611.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104627.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104657.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104697.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104764.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104771.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104778.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104874.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104893.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104905.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104913.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104958.jpeg,Yes
D:\iNaturalist\test_3000\Leucanthemum_vulgare_104984.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105001.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105010.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105016.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105050.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105079.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105085.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105111.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105152.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105156.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105164.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105189.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105234.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105256.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105274.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105343.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105374.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105384.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105393.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105421.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105437.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105465.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105547.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105554.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105557.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105560.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105562.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105597.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105627.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105653.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105656.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105684.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105702.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105747.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105757.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105772.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105777.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105785.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105797.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105845.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105871.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105877.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105894.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105899.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105907.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105946.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_105979.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106061.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106081.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106093.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106112.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106113.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106161.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106176.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106187.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106195.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106203.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106210.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106218.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106225.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106246.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106253.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106267.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106286.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106325.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106362.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106402.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106420.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106429.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106444.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106450.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106463.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106494.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106553.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106572.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106586.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106589.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106590.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106595.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106655.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106700.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106702.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106766.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106788.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106802.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106826.jpeg,Yes
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106852.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106855.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106879.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106880.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106883.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106922.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106953.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106957.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106958.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106968.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106973.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_106987.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107040.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107052.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107071.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107083.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107101.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107145.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107152.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107200.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107207.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107238.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107250.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107275.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107277.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107416.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107450.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107453.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107457.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107460.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107479.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107541.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107602.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107612.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107620.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107648.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107658.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107675.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107697.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107777.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107782.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107812.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107825.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107830.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107860.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107872.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107961.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107996.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_107997.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108003.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108008.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108016.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108106.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108175.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108242.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108267.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108270.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108280.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108314.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108393.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108436.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108469.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108504.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108530.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108532.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108541.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108594.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108595.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108663.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108681.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108685.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108703.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108712.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108752.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108769.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108845.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108857.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108859.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108868.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108870.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108889.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108903.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108910.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108913.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_108969.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109002.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109031.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109037.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109090.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109140.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109156.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109164.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109169.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109255.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109277.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109283.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109303.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109309.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109310.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109312.jpeg,Yes
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109404.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109413.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109437.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109438.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109450.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109456.jpg,Yes
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109476.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109524.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109581.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109592.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109696.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109729.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109752.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109775.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109802.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109878.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109883.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109884.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109902.jpeg,No
